,ID,Fuel type,Engine volume,Cylinders,Gear box type,Leather interior,Airbags,Drive wheels,Wheel
1133,45667982,Hybrid,2,4.0,Automatic,No,8,Front,Left wheel
1134,45646536,Petrol,3,6.0,Automatic,Yes,12,4x4,Left wheel
1135,45748982,CNG,1.8,4.0,Manual,No,6,Front,Left wheel
1136,45786851,Petrol,1.6,4.0,Automatic,No,8,Front,Left wheel
1137,45660246,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1138,45804358,Petrol,2.4,4.0,Automatic,Yes,4,Front,Left wheel
1139,45812808,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1140,45797061,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
1141,45816164,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
1142,45758569,Hybrid,2,6.0,Automatic,Yes,6,4x4,Right-hand drive
1143,45809972,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1144,45813880,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
1145,43073652,Diesel,3.0 Turbo,6.0,Automatic,Yes,6,4x4,Left wheel
1146,44615609,Petrol,2.5,6.0,Manual,Yes,10,Rear,Left wheel
1147,45785315,Petrol,3,6.0,Manual,No,0,4x4,Left wheel
1148,45765804,Petrol,2.2,4.0,Manual,No,2,Rear,Left wheel
1149,45759860,Petrol,4.7,8.0,Automatic,Yes,0,4x4,Left wheel
1150,45792640,Hybrid,1.5,4.0,Variator,No,4,Front,Left wheel
1151,45798422,CNG,2,4.0,Tiptronic,Yes,4,Front,Right-hand drive
1152,45781420,Petrol,1.6 Turbo,4.0,Automatic,No,8,4x4,Left wheel
1153,45787177,Petrol,1.2 Turbo,4.0,Tiptronic,No,2,Front,Right-hand drive
1154,45766326,Petrol,2.7,4.0,Automatic,Yes,12,Rear,Left wheel
1155,45768300,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1156,45755093,Hybrid,2,4.0,Automatic,Yes,12,Front,Left wheel
1157,45810824,Petrol,2.4,4.0,Automatic,Yes,12,Front,Left wheel
1158,45789536,Petrol,1.8,4.0,Automatic,No,2,Front,Right-hand drive
1159,45809357,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1160,45653480,Hybrid,1.3,4.0,Automatic,Yes,0,Front,Left wheel
1161,45801440,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1162,45808887,Petrol,2.3,4.0,Automatic,Yes,4,Front,Left wheel
1163,45342076,Petrol,2.4,4.0,Automatic,No,2,Rear,Left wheel
1164,45816349,Petrol,1.5,4.0,Automatic,Yes,12,Front,Left wheel
1165,45805830,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
1166,45810293,Petrol,3.4,6.0,Automatic,Yes,12,Rear,Left wheel
1167,45816510,Petrol,2.5,5.0,Tiptronic,Yes,10,Front,Left wheel
1168,45755876,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,8,Front,Left wheel
1169,45730032,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1170,45683077,Petrol,1.8,4.0,Tiptronic,No,6,Front,Left wheel
1171,45816384,Petrol,1.6,4.0,Tiptronic,Yes,12,4x4,Left wheel
1172,45815195,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1173,45711028,Hybrid,1.8,4.0,Automatic,No,12,Front,Left wheel
1174,45815488,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1175,45642353,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1176,45649077,Petrol,3.5,6.0,Automatic,Yes,0,Rear,Left wheel
1177,45810316,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1178,45730489,Diesel,2.7,4.0,Automatic,Yes,4,Front,Left wheel
1179,45768671,Hybrid,3.5,6.0,Tiptronic,Yes,12,4x4,Left wheel
1180,44775630,Petrol,4,4.0,Automatic,Yes,12,4x4,Left wheel
1181,45809466,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1182,45733460,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1183,45801903,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1184,45803264,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1185,45768918,Hybrid,1.8,4.0,Tiptronic,No,12,Front,Left wheel
1186,45806569,Hybrid,1.5,4.0,Automatic,Yes,12,Front,Left wheel
1187,45770236,Petrol,1.6,4.0,Automatic,Yes,0,4x4,Left wheel
1188,45758430,Petrol,1.8,4.0,Automatic,Yes,0,Front,Left wheel
1189,45730547,Diesel,2.7,4.0,Automatic,Yes,4,Front,Left wheel
1190,45781966,Petrol,2.5,4.0,Tiptronic,Yes,8,Front,Left wheel
1191,45795610,Petrol,1.3,4.0,Variator,No,6,Front,Left wheel
1192,45682397,Petrol,2.0 Turbo,5.0,Tiptronic,Yes,10,4x4,Left wheel
1193,45471696,Diesel,1.7 Turbo,4.0,Manual,No,10,Front,Left wheel
1194,45796568,Petrol,1,4.0,Automatic,No,2,Front,Right-hand drive
1195,45809290,Hybrid,1.3,4.0,Automatic,Yes,4,Front,Left wheel
1196,45721171,Hybrid,1.3,4.0,Automatic,No,10,Front,Left wheel
1197,45798615,Petrol,1.5,4.0,Automatic,No,2,Front,Right-hand drive
1198,45792246,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1199,45757300,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
1200,45785883,Petrol,1.6 Turbo,4.0,Tiptronic,Yes,12,Front,Left wheel
1201,45729971,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1202,45636348,Petrol,1.5,4.0,Manual,No,0,Rear,Left wheel
1203,45732678,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1204,45770556,Petrol,1.5,3.0,Automatic,No,4,Front,Right-hand drive
1205,45765147,Petrol,1.4,4.0,Automatic,Yes,12,Front,Left wheel
1206,45689137,Petrol,4,6.0,Automatic,Yes,12,4x4,Left wheel
1207,45788902,CNG,2.5,4.0,Automatic,No,6,Front,Right-hand drive
1208,45803215,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1209,45781844,Hybrid,1.8,4.0,Variator,No,12,Front,Left wheel
1210,45758493,Petrol,1.6,4.0,Manual,No,2,Front,Left wheel
1211,45744769,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
1212,45803441,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1213,45797173,LPG,2.4,4.0,Tiptronic,Yes,6,4x4,Right-hand drive
1214,45186186,Hybrid,2.5,4.0,Automatic,No,12,Front,Left wheel
1215,45802250,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
1216,45694917,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
1217,45788238,Petrol,3,6.0,Automatic,No,4,Front,Right-hand drive
1218,45733604,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1219,45804225,Diesel,2.2,4.0,Automatic,Yes,4,Front,Left wheel
1220,44857484,Petrol,3.7,6.0,Automatic,No,12,Rear,Left wheel
1221,45797813,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
1222,44986618,Petrol,1.6,4.0,Automatic,No,5,Front,Left wheel
1223,45783332,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
1224,45769457,Petrol,2.4,4.0,Automatic,Yes,0,Front,Left wheel
1225,45795524,Petrol,6.3 Turbo,8.0,Tiptronic,Yes,12,4x4,Left wheel
1226,45730842,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1227,45812745,Petrol,4.6,8.0,Automatic,Yes,12,4x4,Left wheel
1228,45758138,Hybrid,1.5,4.0,Automatic,Yes,8,Front,Left wheel
1229,45796525,Petrol,2.5,4.0,Tiptronic,Yes,12,Front,Left wheel
1230,45789877,Diesel,2.7,4.0,Automatic,Yes,4,Front,Left wheel
1231,45806382,Hybrid,2,4.0,Automatic,Yes,12,4x4,Left wheel
1232,45816606,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
1233,45661430,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1234,45091593,Petrol,1.6,4.0,Manual,No,8,Front,Left wheel
1235,45755014,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1236,45803405,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1237,45631226,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
1238,45766902,Hybrid,2.5,4.0,Automatic,No,6,Front,Left wheel
1239,45765564,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1240,45793210,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1241,44764589,Petrol,5.7,8.0,Tiptronic,Yes,9,Front,Left wheel
1242,45546312,CNG,3.5,6.0,Automatic,No,4,4x4,Right-hand drive
1243,45801339,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,6,Front,Left wheel
1244,45523752,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
1245,45092000,Petrol,2,4.0,Automatic,No,8,Front,Left wheel
1246,43973731,Petrol,1.6,4.0,Automatic,No,12,Front,Left wheel
1247,45758845,Hybrid,1.8,4.0,Variator,No,9,Front,Left wheel
1248,45465127,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
1249,45810944,Petrol,2.4,4.0,Automatic,No,0,Front,Right-hand drive
1250,45811803,Hybrid,1.8,4.0,Variator,No,8,Front,Left wheel
1251,45798224,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1252,45758157,Hybrid,2.5,4.0,Automatic,Yes,0,Front,Left wheel
1253,45804759,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1254,45210294,Diesel,2.5 Turbo,4.0,Manual,Yes,0,4x4,Left wheel
1255,45807513,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1256,45809911,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1257,45816007,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
1258,45785310,Petrol,2.5,4.0,Tiptronic,No,8,4x4,Left wheel
1259,45788844,Hybrid,2.5,4.0,Variator,No,6,4x4,Left wheel
1260,45798649,Petrol,3.7,6.0,Tiptronic,Yes,6,4x4,Left wheel
1261,45809013,Petrol,3.5,4.0,Automatic,Yes,4,Front,Left wheel
1262,45802121,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
1263,45763311,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1264,43933108,Petrol,2,4.0,Automatic,No,6,4x4,Left wheel
1265,45324859,Diesel,3.5 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
1266,45730380,Diesel,2.7,4.0,Automatic,Yes,4,Front,Left wheel
1267,45648333,Petrol,2,4.0,Manual,No,4,4x4,Right-hand drive
1268,45018497,Petrol,1.5,4.0,Automatic,No,8,Front,Right-hand drive
1269,44019921,Petrol,1.8,4.0,Automatic,No,8,Rear,Left wheel
1270,45689123,Hybrid,1.5,4.0,Automatic,Yes,12,Front,Left wheel
1271,45759408,CNG,3.3,6.0,Manual,No,2,4x4,Left wheel
1272,45805854,Diesel,2.0 Turbo,4.0,Tiptronic,Yes,8,Front,Left wheel
1273,45729831,Petrol,2,4.0,Tiptronic,No,12,Front,Left wheel
1274,45414687,Petrol,1.6,4.0,Automatic,No,12,Front,Left wheel
1275,45645617,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1276,45730868,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1277,45789932,Petrol,1,3.0,Automatic,Yes,4,Front,Left wheel
1278,45592197,Petrol,2.5,6.0,Automatic,Yes,12,Front,Left wheel
1279,45641362,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1280,45803291,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1281,45730717,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1282,45810452,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1283,45781503,Petrol,3,6.0,Automatic,No,0,Front,Left wheel
1284,45803161,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1285,45802032,Petrol,0.7,3.0,Manual,No,0,4x4,Right-hand drive
1286,45815361,Hybrid,1.5,4.0,Variator,No,6,Front,Right-hand drive
1287,45717975,Hybrid,1.8,4.0,Automatic,No,12,Front,Left wheel
1288,45644990,Hybrid,1.3,4.0,Automatic,Yes,0,Front,Left wheel
1289,45730655,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1290,45732772,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1291,45772623,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
1292,45765675,Petrol,1.6,4.0,Automatic,Yes,0,4x4,Left wheel
1293,45771646,Petrol,2.5,5.0,Automatic,Yes,12,Front,Left wheel
1294,45813508,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
1295,45520825,Petrol,1.8,4.0,Automatic,No,8,Front,Left wheel
1296,45809727,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
1297,45804617,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1298,45768950,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
1299,45733592,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1300,44096646,Petrol,5.5,8.0,Tiptronic,Yes,12,4x4,Left wheel
1301,45798348,Petrol,1.8 Turbo,4.0,Automatic,Yes,8,Rear,Left wheel
1302,32180895,Petrol,4.6 Turbo,8.0,Automatic,Yes,8,Rear,Left wheel
1303,45765334,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
1304,45762335,CNG,2,4.0,Automatic,No,4,4x4,Left wheel
1305,45798552,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1306,45794333,Petrol,2.5,4.0,Automatic,Yes,10,Front,Left wheel
1307,45752241,Petrol,1.2,3.0,Automatic,Yes,12,Front,Left wheel
1308,45635258,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1309,45802946,Diesel,1.7 Turbo,4.0,Manual,No,2,Front,Left wheel
1310,45766779,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1311,45647995,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1312,45768597,Petrol,2.5,4.0,Automatic,Yes,12,Rear,Left wheel
1313,45661931,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1314,45773855,Petrol,6.2,8.0,Automatic,Yes,12,Front,Left wheel
1315,45495802,Petrol,2.4,4.0,Tiptronic,No,16,Front,Left wheel
1316,45809718,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1317,44788383,Petrol,1.4 Turbo,4.0,Automatic,No,8,Front,Left wheel
1318,45804076,Diesel,1.7,4.0,Automatic,Yes,4,Front,Left wheel
1319,45810462,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1320,45801521,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1321,45814381,Diesel,1.6 Turbo,6.0,Manual,No,0,Front,Left wheel
1322,45760336,Petrol,2.3,6.0,Automatic,No,4,Front,Left wheel
1323,45633609,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
1324,45648214,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1325,45733439,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1326,45755087,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1327,45538177,LPG,3.5,6.0,Automatic,Yes,14,Front,Left wheel
1328,45656396,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1329,45791284,Petrol,1.6,4.0,Automatic,No,0,Front,Left wheel
1330,45806436,Petrol,2.5,5.0,Tiptronic,No,8,Front,Left wheel
1331,45294959,Hybrid,1.3,4.0,Automatic,No,8,Front,Right-hand drive
1332,45110033,Petrol,1.8 Turbo,4.0,Automatic,Yes,12,Rear,Left wheel
1333,45784789,Hybrid,1.5,4.0,Automatic,Yes,8,Front,Left wheel
1334,45806441,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
1335,45772889,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1336,45730307,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1337,45769865,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1338,45525329,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
1339,45732676,Petrol,2,4.0,Automatic,Yes,4,Front,Left wheel
1340,45701145,Diesel,2.5 Turbo,4.0,Manual,No,2,Rear,Left wheel
1341,45785882,Hybrid,2.4,4.0,Tiptronic,Yes,6,Front,Left wheel
1342,44531804,Petrol,2.0 Turbo,4.0,Tiptronic,Yes,10,Front,Left wheel
1343,45757318,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
1344,45757015,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
1345,45804766,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1346,45789510,Petrol,2.5,6.0,Tiptronic,Yes,6,Rear,Left wheel
1347,44419369,Petrol,1.6 Turbo,4.0,Variator,No,4,4x4,Left wheel
1348,42515033,Petrol,1.5,4.0,Variator,No,4,4x4,Right-hand drive
1349,45764546,Diesel,6.2,8.0,Automatic,Yes,12,Rear,Left wheel
1350,45797415,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1351,41724743,Hybrid,1.5,4.0,Automatic,No,0,Rear,Right-hand drive
1352,45811999,Petrol,3,6.0,Tiptronic,Yes,10,Rear,Left wheel
1353,45809078,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1354,45802166,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
1355,45488866,Petrol,2.4,4.0,Tiptronic,No,10,Front,Left wheel
1356,45798205,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1357,45788542,Petrol,1.5,4.0,Automatic,No,5,Front,Right-hand drive
1358,45780222,Petrol,2,8.0,Tiptronic,No,0,Front,Left wheel
1359,45810331,Hybrid,3,6.0,Automatic,Yes,12,Rear,Left wheel
1360,45790559,Petrol,1.9,4.0,Tiptronic,Yes,4,Front,Left wheel
1361,35818882,Petrol,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
1362,45645638,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1363,45812762,Petrol,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1364,45768511,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
1365,45550809,Petrol,2.4,4.0,Tiptronic,No,10,Front,Left wheel
1366,43844862,Petrol,2.5,6.0,Automatic,No,6,Front,Left wheel
1367,45695724,Petrol,1.8 Turbo,4.0,Tiptronic,Yes,8,Front,Left wheel
1368,45759761,Diesel,2.2,4.0,Manual,No,4,Rear,Left wheel
1369,43009722,Petrol,1.8,4.0,Automatic,No,6,Front,Left wheel
1370,45815359,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
1371,45757205,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
1372,45627322,Petrol,2,4.0,Automatic,Yes,0,4x4,Left wheel
1373,45649208,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1374,45797677,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1375,45810154,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1376,45733021,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1377,45797311,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1378,45782095,Petrol,3.5 Turbo,4.0,Tiptronic,Yes,12,4x4,Left wheel
1379,45726968,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1380,45780356,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1381,45801570,LPG,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1382,45802780,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1383,45809986,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1384,45809989,Petrol,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1385,45782671,Hybrid,1.3,4.0,Variator,No,0,Front,Right-hand drive
1386,45617629,Hybrid,2.5,4.0,Automatic,Yes,12,Front,Left wheel
1387,45795868,Diesel,3,6.0,Automatic,Yes,8,4x4,Left wheel
1388,45729788,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1389,45768964,Petrol,2.5,4.0,Tiptronic,No,4,Front,Left wheel
1390,45809589,Petrol,1.8,4.0,Automatic,Yes,4,Front,Left wheel
1391,45660798,Hybrid,2.4,4.0,Automatic,Yes,0,Front,Left wheel
1392,45804585,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1393,45771475,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
1394,45791981,Petrol,2.4,4.0,Manual,No,6,4x4,Left wheel
1395,42413033,Hybrid,1.8,4.0,Automatic,No,8,Front,Left wheel
1396,45636354,Hybrid,2,4.0,Automatic,Yes,0,Front,Left wheel
1397,45816574,Petrol,1.4,4.0,Manual,No,2,Front,Left wheel
1398,45802242,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
1399,45728728,Hybrid,1.8,4.0,Automatic,No,12,Front,Left wheel
1400,45789784,Petrol,1.8,4.0,Manual,No,2,Rear,Left wheel
1401,45802554,Petrol,3.8,4.0,Automatic,Yes,4,Front,Left wheel
1402,45771345,Hybrid,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1403,45811017,Hybrid,2.5,4.0,Automatic,Yes,12,4x4,Left wheel
1404,45814878,Petrol,2.8,6.0,Manual,No,6,Rear,Left wheel
1405,45816280,Petrol,3,6.0,Automatic,Yes,12,4x4,Left wheel
1406,45731139,Hybrid,1.4,4.0,Automatic,Yes,12,Front,Left wheel
1407,45769268,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
1408,45803962,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1409,45546549,Petrol,2.4,4.0,Automatic,No,7,Front,Left wheel
1410,45803206,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1411,45454131,Petrol,2,4.0,Tiptronic,Yes,6,Front,Left wheel
1412,45703063,Diesel,3.0 Turbo,6.0,Tiptronic,No,6,Rear,Left wheel
1413,45759835,Petrol,1.3,4.0,Automatic,No,4,Front,Right-hand drive
1414,45764427,Diesel,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1415,45018783,Petrol,1.8,4.0,Automatic,Yes,8,Front,Left wheel
1416,45291421,LPG,2.4,4.0,Automatic,No,6,Front,Left wheel
1417,45762778,Petrol,2,4.0,Automatic,Yes,0,Front,Left wheel
1418,45774546,Petrol,2,4.0,Automatic,No,2,4x4,Left wheel
1419,45770753,Petrol,1.6,4.0,Manual,No,4,Front,Left wheel
1420,45643238,Petrol,1.5,4.0,Automatic,No,8,Front,Left wheel
1421,45761498,Hybrid,1.8,4.0,Automatic,Yes,8,Front,Left wheel
1422,45768506,Petrol,3.5,6.0,Automatic,Yes,12,Front,Left wheel
1423,45730209,Diesel,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1424,45795202,Petrol,3,6.0,Automatic,Yes,6,4x4,Left wheel
1425,45788701,Petrol,2.5,6.0,Manual,Yes,9,Rear,Left wheel
1426,45807304,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,6,Rear,Left wheel
1427,45536889,Petrol,1.4 Turbo,4.0,Tiptronic,No,12,Front,Left wheel
1428,45803102,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1429,45406414,Hybrid,1.8,4.0,Variator,No,12,Front,Left wheel
1430,45787922,Plug-in Hybrid,1.4,4.0,Automatic,Yes,8,Front,Left wheel
1431,45816247,Petrol,4.4,8.0,Automatic,Yes,12,4x4,Left wheel
1432,45760817,Hybrid,1.3,4.0,Automatic,Yes,0,Front,Left wheel
1433,45655127,Hybrid,3.5,6.0,Automatic,Yes,12,Front,Left wheel
1434,45793477,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1435,45788475,Petrol,1.5,4.0,Manual,No,2,Front,Left wheel
1436,45809210,Hybrid,1.5,4.0,Automatic,Yes,4,Front,Left wheel
1437,45814010,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1438,45755638,CNG,1.8,4.0,Manual,No,2,Front,Left wheel
1439,45770310,Diesel,3.5,6.0,Automatic,Yes,12,Rear,Left wheel
1440,45772582,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
1441,45703533,Petrol,1.6,4.0,Manual,No,2,Front,Left wheel
1442,45813982,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1443,45809946,Petrol,1.2,4.0,Automatic,Yes,4,Front,Left wheel
1444,45815733,Hybrid,1.8,4.0,Automatic,No,10,Front,Left wheel
1445,45789640,Petrol,2.4,4.0,Tiptronic,Yes,0,Front,Left wheel
1446,45760012,Hybrid,2.5,4.0,Tiptronic,No,12,Front,Left wheel
1447,45644763,Hybrid,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1448,45786759,Petrol,3.0 Turbo,6.0,Tiptronic,Yes,12,4x4,Left wheel
1449,45781646,LPG,2.4,4.0,Automatic,No,4,Front,Right-hand drive
1450,45732339,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1451,45763476,Petrol,3.5,6.0,Automatic,Yes,12,4x4,Left wheel
1452,45755900,Petrol,1.6 Turbo,4.0,Manual,No,8,Front,Left wheel
1453,45671004,CNG,2,4.0,Automatic,No,4,Front,Right-hand drive
1454,45816085,Petrol,1.8,4.0,Automatic,Yes,12,Front,Left wheel
1455,45813876,Petrol,1.6,4.0,Automatic,Yes,12,Front,Left wheel
1456,45759832,Hybrid,2.5,4.0,Variator,No,10,Front,Left wheel
1457,45653558,Diesel,3,6.0,Automatic,Yes,12,4x4,Left wheel
1458,45184953,Petrol,2.5,4.0,Tiptronic,Yes,8,Front,Left wheel
1459,45763945,Petrol,4.6,8.0,Automatic,Yes,0,4x4,Left wheel
1460,45804361,Petrol,2.4,4.0,Automatic,Yes,4,Front,Left wheel
1461,45815514,Petrol,4.6,8.0,Automatic,Yes,12,Rear,Left wheel
1462,45776683,Hybrid,1.8,4.0,Variator,No,16,Front,Left wheel
1463,45765572,Petrol,2,4.0,Automatic,Yes,12,Rear,Left wheel
1464,45797038,Diesel,2.5,4.0,Automatic,Yes,4,Front,Left wheel
1465,45798294,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1466,38263032,Diesel,2.5 Turbo,4.0,Manual,No,2,Rear,Left wheel
1467,45730901,Petrol,1.6,4.0,Automatic,Yes,4,Front,Left wheel
1468,45762344,Plug-in Hybrid,1.8,12.0,Automatic,No,10,Front,Left wheel
1469,45642649,Petrol,2,4.0,Automatic,Yes,12,4x4,Left wheel
1470,45806734,Petrol,5.7,8.0,Automatic,Yes,12,Rear,Left wheel
1471,45810923,Hybrid,2,4.0,Automatic,Yes,12,Rear,Left wheel
1472,45774316,Petrol,2.5,4.0,Automatic,Yes,12,4x4,Left wheel
1473,45803241,LPG,2,4.0,Automatic,Yes,4,Front,Left wheel
1474,45816520,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
1475,45774103,Petrol,2,4.0,Automatic,Yes,12,Front,Left wheel
1476,45792121,Petrol,3,4.0,Automatic,Yes,4,Front,Left wheel
1477,45790960,Petrol,1.7,4.0,Automatic,Yes,0,Front,Left wheel
1478,45732063,Diesel,2,4.0,Automatic,Yes,4,Front,Left wheel
1479,45770273,Petrol,2.5,4.0,Tiptronic,Yes,12,Front,Left wheel
