,ID,Price,Manufacturer,Model,Prod_year,Category,Mileage,Color
2288,45770166,470,LEXUS,GX 460,2017,Jeep,69918,White
2289,45812922,42024,BMW,535,2012,Sedan,87000,Black
2290,45808632,20071,BMW,428,2016,Cabriolet,52131,Black
2291,45804826,33908,HYUNDAI,Tucson,2014,Jeep,85254,Black
2292,45732791,17035,HYUNDAI,Sonata,2010,Sedan,144500,White
2293,45801855,11864,HYUNDAI,Elantra,2010,Sedan,118698,Silver
2294,45437467,42337,TOYOTA,RAV 4,2015,Jeep,7520,White
2295,39981079,45473,MERCEDES-BENZ,Sprinter,2008,Microbus,190000,Silver
2297,45768786,3293,FIAT,500,2012,Hatchback,157317,Red
2298,45813806,15367,VOLVO,C30 2010,2010,Coupe,160000,Black
2299,45801471,36137,HYUNDAI,Elantra,2018,Sedan,47181,Silver
2300,45770084,470,TOYOTA,Highlander,2008,Coupe,182024,Black
2301,45655778,941,LEXUS,RX 400,2008,Jeep,364523,Black
2302,44804314,20385,TOYOTA,Camry,2012,Sedan,162000,Black
2303,45759309,22580,TOYOTA,Camry,2012,Sedan,304000,Carnelian red
2304,45698031,4077,NISSAN,Micra,1998,Coupe,130000,Silver
2305,45773253,220,CHEVROLET,Volt,2014,Hatchback,110958,Black
2306,45776188,7840,HONDA,FIT,2002,Hatchback,178000,White
2307,45770150,392,LEXUS,GX 470,2011,Sedan,202048,White
2308,45612642,13799,HYUNDAI,Sonata,2010,Sedan,90000,Red
2309,45800776,7524,MERCEDES-BENZ,C 180,1998,Universal,333000,Black
2310,45801764,16894,HYUNDAI,Elantra,2011,Sedan,104090,White
2311,45802594,36567,HYUNDAI,Santa FE,2015,Jeep,146844,Blue
2312,45681024,25089,NISSAN,Juke,2015,Jeep,113000,Red
2313,45767614,15681,HYUNDAI,Elantra,2013,Sedan,120000,Blue
2314,45801469,8154,HYUNDAI,Accent,2011,Hatchback,43522,Silver
2315,45776579,25089,TOYOTA,Land Cruiser Prado,2002,Jeep,103000,Green
2316,45771952,36065,BMW,X5 XDRIVE,2010,Jeep,162000,White
2317,45757744,1490,LEXUS,CT 200h,2012,Hatchback,174106,White
2318,45781930,18503,HYUNDAI,Veloster,2011,Hatchback,65600,Silver
2319,45646626,941,AUDI,Q5,2016,Jeep,448982,Black
2320,45791521,20385,TOYOTA,Prius,2013,Hatchback,295142,Silver
2321,44875797,17876,BMW,535 i,2007,Sedan,247000,Grey
2322,43642589,21482,MINI,Cooper,2017,Coupe,26751,Green
2323,45801599,3150,TOYOTA,Estima,1997,Minivan,230000,Silver
2324,45766300,27284,TOYOTA,Tacoma,2013,Jeep,397915,White
2325,45797008,47408,HYUNDAI,Genesis,2013,Coupe,116482,Black
2326,45769500,470,MERCEDES-BENZ,E 350,2010,Sedan,229904,Black
2327,45794476,21012,TOYOTA,Prius,2013,Hatchback,77000,Blue
2328,45733294,10663,HYUNDAI,Sonata,2015,Sedan,278223,Silver
2329,45762255,6586,CHEVROLET,Volt,2014,Hatchback,112123,Silver
2330,45789427,84675,MERCEDES-BENZ,C 200 7G-TRONIC,2014,Sedan,66500,White
2331,45782197,15994,TOYOTA,Prius,2010,Sedan,180000,Black
2332,44110192,14113,TOYOTA,Aqua,2013,Hatchback,141000,Silver
2333,45801967,18346,HYUNDAI,Elantra,2015,Sedan,31891,Grey
2334,45776665,18503,MITSUBISHI,Pajero,1997,Jeep,155000,Silver
2335,45809924,13626,CHEVROLET,Cruze,2011,Sedan,154148,Black
2336,45767790,9565,TOYOTA,Highlander,2012,Jeep,285186,Grey
2337,45631248,5645,SUBARU,XV,2013,Sedan,105523,Blue
2338,45769895,549,MAZDA,CX-9,2011,Sedan,134157,Black
2339,45757118,4547,CHEVROLET,Volt,2013,Hatchback,150517,Black
2341,45802207,36899,HYUNDAI,H1,2016,Minivan,119098,Silver
2342,45640923,1019,BMW,X5,2013,Jeep,137802,Black
2343,45776285,15681,AUDI,A4,2011,Sedan,190000,Grey
2344,45762114,12544,TOYOTA,Vitz,2012,Sedan,106000,White
2345,45396813,27911,TOYOTA,RAV 4,2013,Jeep,83200,Silver
2346,45792102,17876,MERCEDES-BENZ,E 500,2004,Sedan,175000,Black
2347,45789827,14113,VOLKSWAGEN,Jetta,2013,Sedan,154000,Black
2348,45813650,8000,OPEL,Astra g,2000,Hatchback,258000,Black
2349,45801168,8781,MERCEDES-BENZ,C 220,1999,Sedan,319990,Silver
2350,45811319,14269,BMW,X5,2017,Jeep,98726,White
2351,45812763,220,TOYOTA,Camry,2018,Sedan,60915,White
2352,45798729,5200,VOLKSWAGEN,Passat,1999,Sedan,0,Black
2353,45804409,116036,MERCEDES-BENZ,X 250,2019,Pickup,102,Silver
2354,45749268,6586,TOYOTA,Corolla,2001,Sedan,138000,Silver
2355,45418057,10349,HONDA,FIT,2005,Hatchback,156000,Silver
2356,45762493,26657,BMW,528,2011,Sedan,125000,Silver
2357,45803214,10036,HYUNDAI,Sonata,2014,Sedan,333686,Silver
2358,45779593,25089,სხვა,IVECO DAYLY,2007,Microbus,328000,White
2359,45765640,19130,TOYOTA,Tacoma,2013,Sedan,57554,Silver
2360,45319704,21500,MERCEDES-BENZ,ML 280 სასწრაფოდ,2007,Jeep,215000,Silver
2361,45646971,3450,TOYOTA,Camry,2019,Sedan,9626,Black
2362,45661054,26657,MERCEDES-BENZ,ML 350,2012,Jeep,271701,White
2363,45811124,14426,LEXUS,RX 450,2010,Jeep,249112,Grey
2364,45816271,1254,BMW,X6,2016,Jeep,74674,White
2365,45792216,97219,BMW,640 GRAN-COUPE,2013,Sedan,71000,White
2366,45719366,61154,LAND ROVER,Range Rover,2011,Jeep,175000,Black
2367,45810959,18817,CHEVROLET,Volt,2018,Sedan,70720,Black
2368,45523509,21012,TOYOTA,CHR,2019,Jeep,19834,Silver
2369,45815884,11290,HYUNDAI,Santa FE,2018,Sedan,10990,Black
2370,45771640,627,NISSAN,Altima,2010,Sedan,238342,Black
2371,45696181,24775,TOYOTA,Camry SPORT,2014,Sedan,96000,Grey
2372,45731019,83107,HYUNDAI,H1,2019,Microbus,21442,White
2374,45764144,706,LEXUS,GX 460,2015,Jeep,102907,Black
2375,45810079,45445,CHEVROLET,Impala,2017,Sedan,65496,Black
2376,45813640,3136,TOYOTA,Prius C,2014,Hatchback,252442,Grey
2377,45583433,25716,FORD,Transit,2011,Goods wagon,117277,White
2378,45664658,282,HYUNDAI,Sonata,2012,Sedan,93816,Black
2379,45798163,11102,HYUNDAI,Elantra,2009,Sedan,186434,Silver
2380,45770009,8311,MERCEDES-BENZ,GLA 250,2016,Jeep,109555,White
2381,45770294,7840,MERCEDES-BENZ,E 320,1997,Sedan,170000,Green
2382,45769892,706,MAZDA,CX-9,2011,Sedan,271904,Silver
2383,45802205,13485,TOYOTA,Prius,2009,Hatchback,257000,Golden
2384,45798305,11604,HYUNDAI,Elantra,2011,Sedan,51211,Black
2385,45816569,12544,MITSUBISHI,Pajero IO,2000,Jeep,15000,White
2386,44817082,14950,SUBARU,Impreza,2011,Hatchback,128000,Silver
2387,45780717,28852,TOYOTA,Corolla,2014,Sedan,112000,White
2388,45769166,14113,MINI,Cooper,2008,Hatchback,180000,White
2389,44127453,1500,TOYOTA,Hilux,2010,Pickup,33200,White
2390,45785964,5959,VOLKSWAGEN,Golf,2000,Sedan,187000,Silver
2391,45803027,33908,HYUNDAI,Santa FE,2015,Jeep,150000,Grey
2392,45780138,13172,KIA,Optima,2015,Sedan,111746,White
2393,45816566,549,HYUNDAI,Elantra,2017,Sedan,87357,Blue
2394,45646695,9722,TOYOTA,Camry,2018,Sedan,127515,Black
2395,45799339,12544,OPEL,Astra,2005,Hatchback,179000,Silver
2396,45788534,2500,VAZ,2106,1988,Sedan,0,Yellow
2397,45767731,1568,TOYOTA,Highlander,2011,Jeep,342622,Black
2398,45619285,627,MERCEDES-BENZ,E 350,2013,Coupe,0,Silver
2399,45773695,392,TOYOTA,Camry,2013,Jeep,493571,Black
2400,45774176,9565,MERCEDES-BENZ,E 350,2012,Sedan,171221,Black
2401,45809537,21285,HONDA,FIT,2017,Hatchback,68415,Black
2402,45801544,11290,TOYOTA,Prius,2008,Hatchback,188000,Golden
2403,45770113,30734,MERCEDES-BENZ,E 350,2014,Sedan,200179,Black
2404,45802493,10381,HYUNDAI,I30,2011,Hatchback,56581,Black
2405,45066516,8938,HONDA,FIT,2011,Hatchback,121000,White
2406,45804993,4704,MERCEDES-BENZ,320,2000,Coupe,320000,Black
2407,45643557,16151,BMW,328,2011,Sedan,135000,Silver
2408,45624986,7056,BMW,X5,2014,Jeep,141384,Blue
2409,45792335,22580,KIA,Optima,2016,Sedan,62876,White
2410,45813491,941,TOYOTA,Prius,2012,Hatchback,0,Blue
2411,45802813,55528,HYUNDAI,Santa FE,2017,Jeep,84315,Silver
2412,45655195,392,LEXUS,RX 450,2016,Jeep,27038,White
2413,45460793,9408,FORD,Transit,1999,Microbus,270000,Blue
2414,45769731,9565,TOYOTA,Highlander,2012,Jeep,285186,Grey
2415,45789863,18503,KIA,Optima,2014,Sedan,89920,Grey
2416,45774204,59586,MERCEDES-BENZ,ML 350,2012,Jeep,0,Silver
2417,45753581,25716,TOYOTA,Camry,2012,Sedan,107000,Black
2418,45772567,5331,GMC,Acadia,2007,Sedan,640171,Black
2419,45596373,13485,CHEVROLET,Cruze Premier,2016,Sedan,112879,Black
2420,45744981,22900,TOYOTA,Prius,2012,Hatchback,99000,White
2421,45801491,14454,HYUNDAI,Elantra,2011,Sedan,127500,White
2422,45758210,22894,TOYOTA,Camry,2014,Sedan,58400,Grey
2423,45797030,31650,HYUNDAI,H1,2014,Minivan,164805,White
2424,45794877,6899,MERCEDES-BENZ,A 170,2006,Sedan,149000,Carnelian red
2425,45807938,10663,TOYOTA,Prius C,2012,Hatchback,130000,Sky blue
2426,45642587,8000,TOYOTA,Vitz,2012,Hatchback,80000,Silver
2427,45808626,5175,BMW,740,2012,Sedan,199536,Silver
2428,44091580,7000,VOLKSWAGEN,UP,2013,Hatchback,64000,White
2429,45787249,14426,TOYOTA,Prius,2012,Sedan,127324,Black
2430,45656506,220,LEXUS,RX 450,2010,Jeep,317470,Grey
2431,45796969,17876,FORD,Transit,2008,Microbus,160000,White
2432,45730151,45633,SSANGYONG,REXTON,2015,Jeep,59077,Black
2433,45773934,9722,TOYOTA,Camry,2015,Sedan,241227,Silver
2434,45804294,24123,HYUNDAI,Tucson,2012,Jeep,169700,Silver
2435,45814621,18817,RENAULT,Clio,2013,Hatchback,0,White
2436,45769567,6586,TOYOTA,Tacoma,2014,Sedan,0,Silver
2438,45802823,53154,HYUNDAI,Santa FE,2017,Jeep,105751,White
2439,45793350,22266,MITSUBISHI,Outlander SPORT,2014,Jeep,77000,Black
2440,45808565,1646,CHEVROLET,Impala,2011,Sedan,219043,Black
2441,45802784,29323,HYUNDAI,Santa FE,2015,Jeep,81142,White
2442,45774880,7840,FORD,Transit,2003,Microbus,240000,White
2443,45610623,10036,FIAT,500L LONG,2012,Coupe,83545,Black
2444,45810435,26096,CHEVROLET,Orlando,2016,Jeep,121940,White
2445,45816128,23521,TOYOTA,Corolla,2014,Sedan,75000,Black
2446,45777071,10000,FORD,Transit,2002,Goods wagon,135000,White
2447,45804126,18503,TOYOTA,Camry,2007,Sedan,248000,Red
2448,45648036,251,TOYOTA,Camry,2019,Sedan,39552,Black
2449,45772021,392,FORD,Fusion,2017,Sedan,89758,White
2451,45809864,19823,TOYOTA,Aqua,2014,Hatchback,122727,Black
2452,45804776,35899,HYUNDAI,Tucson,2016,Jeep,186097,White
2453,45681376,16935,FORD,Fusion,2014,Sedan,130000,White
2454,45769890,35438,MAZDA,CX-9,2019,Sedan,11746,Grey
2455,45791983,1333,FORD,Ranger,2010,Pickup,249683,Grey
2456,45759571,21012,KIA,Optima,2013,Sedan,101037,Carnelian red
2457,45764517,470,TOYOTA,Highlander,2008,Jeep,182024,Black
2458,45805156,16778,HYUNDAI,Tucson,2011,Jeep,83251,White
2459,45803207,19914,HYUNDAI,Sonata,2016,Sedan,209744,White
2460,45531993,12544,VOLKSWAGEN,Jetta,2014,Sedan,127000,Black
2461,45769547,27284,TOYOTA,Tacoma,2013,Jeep,397915,White
2462,45788535,43905,TOYOTA,CHR,2018,Jeep,23400,Sky blue
2463,45804371,22269,JEEP,Compass,2013,Jeep,165000,Grey
2464,45803539,9722,HYUNDAI,Sonata,2015,Sedan,471636,Orange
2465,45806399,3607,CHRYSLER,200,2015,Sedan,75486,Black
2466,45809811,13987,CHEVROLET,Cruze,2012,Sedan,104967,Grey
2467,45771485,282,LEXUS,GX 470,2008,Jeep,218126,Black
2468,45728096,549,LEXUS,CT 200h,2013,Hatchback,65989,Silver
2469,45771917,470,TOYOTA,Prius,2011,Jeep,353606,Grey
2470,45796538,23521,TOYOTA,Camry,2014,Sedan,88000,Black
2471,45813739,1646,JAGUAR,XJ,2015,Sedan,54429,White
2472,43719159,13998,MITSUBISHI,Outlander,2011,Jeep,100000,Black
2473,45770347,12544,SUZUKI,XL7,2005,Jeep,150000,White
2474,45803960,16766,HYUNDAI,Tucson,2010,Jeep,205000,Grey
2475,43580437,22840,VOLKSWAGEN,Crafter,2007,Microbus,200000,White
2476,45772504,32302,MERCEDES-BENZ,E 350,2014,Sedan,101424,Grey
2477,44824360,10976,FORD,Transit,1998,Microbus,235000,Grey
2478,45642801,784,TOYOTA,Camry,2014,Sedan,102397,Black
2479,45774361,7840,JEEP,Liberty,2001,Jeep,150000,Red
2480,45796872,35846,HYUNDAI,H1,2017,Universal,143629,Black
2481,45617663,16935,TOYOTA,Prius C,2012,Hatchback,205712,Brown
2482,45792956,4234,CHEVROLET,Aveo,2008,Sedan,123232,White
2483,45810337,41083,PORSCHE,Cayenne,2017,Jeep,37184,Black
2484,45814242,12231,CHEVROLET,Cruze,2016,Sedan,182880,Black
2485,44658980,25559,VOLKSWAGEN,Passat sel,2011,Sedan,75000,Silver
2486,45808614,6743,HONDA,FIT HIBRID,2011,Hatchback,89421,Black
2487,45729889,35309,SSANGYONG,Actyon,2016,Jeep,112804,White
2488,45510072,12858,TOYOTA,Aqua,2013,Sedan,160320,Silver
2489,45766686,2038,TOYOTA,Prius,2015,Jeep,104795,White
2490,45805615,12074,HONDA,Insight EX,2010,Sedan,222000,Grey
2491,45806461,5802,FORD,Fusion,2018,Jeep,53013,Grey
2493,28135943,3136,AUDI,A6,1998,Sedan,299689,Silver
2494,45723475,19444,FORD,Fusion,2013,Sedan,100000,Black
2495,45760196,282,LEXUS,GX 470,2008,Jeep,218126,Black
2496,45787131,15053,HAVAL,H6,2015,Jeep,28000,Black
2497,45804770,16621,VOLKSWAGEN,CC R line,2011,Sedan,177000,Black
2498,45645620,392,TOYOTA,Camry,2012,Sedan,314373,Grey
2500,45523673,6272,TOYOTA,CHR,2018,Jeep,18754,Red
2501,45732664,8467,HYUNDAI,Sonata,2014,Sedan,608650,Orange
2503,45516064,5000,OPEL,Astra,1999,Goods wagon,0,Blue
2504,45809158,54932,FORD,Taurus,2016,Sedan,42554,Black
2505,45261604,26971,MAZDA,Mazda 6 TOURING,2017,Sedan,31694,Black
2506,45776536,9722,BMW,328,2010,Sedan,105000,Grey
2507,45765028,314,MERCEDES-BENZ,E 350,2014,Sedan,149486,Silver
2508,45635049,40142,MITSUBISHI,Outlander,2017,Jeep,60800,Grey
2509,41388432,5950,MERCEDES-BENZ,E 220,2000,Sedan,289350,Green
2510,45803568,15994,HYUNDAI,Sonata,2016,Sedan,240572,Silver
2511,45815339,8154,TOYOTA,Prius,2013,Hatchback,173933,Silver
2513,45803046,34074,HYUNDAI,Santa FE,2014,Jeep,154115,Grey
2514,44243704,12858,TOYOTA,Prius,2007,Hatchback,122500,Black
2515,45757121,3136,CHEVROLET,Volt,2012,Hatchback,162190,Blue
2517,45731467,28423,HYUNDAI,H1,2014,Minivan,190000,White
2518,45770895,1411,MERCEDES-BENZ,E 350,2009,Sedan,266061,Black
2519,45793407,3763,VOLKSWAGEN,Golf,1997,Hatchback,0,Blue
2520,44482141,21000,HONDA,Fred,2019,Minivan,6800,Grey
2521,45733016,15681,HYUNDAI,Sonata,2016,Sedan,263886,Silver
2522,45802227,35005,HYUNDAI,H1,2016,Minivan,113293,White
2523,45810150,10381,CHEVROLET,Lacetti,2010,Sedan,122590,White
2524,45770006,314,MERCEDES-BENZ,E 300,2017,Sedan,26802,Black
2525,45683846,12544,FORD,Transit,1995,Goods wagon,207888,White
2526,45794477,21326,KIA,Optima,2012,Sedan,166400,White
2527,45744580,9408,TOYOTA,Aqua,2012,Hatchback,120000,Silver
2528,45756951,6272,LEXUS,GX 470,2013,Jeep,202651,Black
2529,45651925,470,FORD,Fusion,2015,Sedan,367720,White
2530,45770182,3763,HYUNDAI,Elantra,2014,Sedan,110685,White
2531,45801512,10976,HYUNDAI,Elantra,2014,Sedan,75000,Silver
2532,45802684,31220,HYUNDAI,Santa FE,2013,Jeep,256000,Black
2533,45804858,23521,TOYOTA,RAV 4,2011,Jeep,144000,Black
2534,45804647,58338,HYUNDAI,Tucson,2017,Jeep,43420,White
2535,43323003,76835,MERCEDES-BENZ,CLA 45 AMG,2014,Sedan,66000,Black
2536,45758222,47042,LEXUS,GX 470,2015,Jeep,106918,Black
2537,45802363,21805,HYUNDAI,H1,2010,Minivan,58958,Black
2538,45759102,941,LEXUS,GX 460,2010,Jeep,260771,Black
2539,45801699,1500,DODGE,Durango,2001,Jeep,0,Black
2540,45640876,14113,BMW,X5,2014,Jeep,110715,White
2541,45473474,13799,DODGE,Caliber,2010,Universal,63000,Black
2542,45802437,20814,HYUNDAI,Grandeur,2012,Sedan,215833,Black
2543,45764120,9408,HONDA,FIT,2007,Hatchback,180000,Blue
2544,45791949,10663,NISSAN,Serena,2005,Minivan,117000,Black
2545,45815376,20385,NISSAN,Murano,2005,Jeep,155200,Silver
2546,45793582,9377,CHEVROLET,Captiva,2008,Jeep,53391,White
2547,45796994,30517,HYUNDAI,H1,2014,Minivan,151854,Grey
2548,45778360,8500,FORD,Transit CL,1992,Microbus,2582,Blue
2549,45626041,12544,MERCEDES-BENZ,C 230,2004,Sedan,153000,Silver
2550,45689228,52687,MERCEDES-BENZ,ML 350 4 MATIC,2013,Jeep,78000,Black
2551,45806021,13000,MERCEDES-BENZ,E 500,2000,Sedan,168000,Black
2552,45788645,8200,HONDA,Cr-v,2002,Jeep,69000,Silver
2553,45809402,28789,CHEVROLET,Captiva,2014,Jeep,93576,Silver
2556,45559708,11917,OPEL,Astra,2008,Goods wagon,149000,Black
2557,45810177,549,CHEVROLET,Malibu,2016,Sedan,229003,Black
2558,45789926,12231,KIA,Picanto,2015,Sedan,39625,Beige
2559,45798479,8311,BMW,523,2001,Sedan,200000,Blue
2560,45809758,57607,TOYOTA,Aqua,2017,Hatchback,15000,Black
2561,45803262,13799,HYUNDAI,Sonata,2015,Sedan,30258,Silver
2562,45756528,25089,VOLKSWAGEN,Tiguan,2012,Jeep,90000,Silver
2563,45816578,392,HYUNDAI,Elantra,2013,Sedan,353774,White
2564,45766873,6272,MAZDA,MPV,2001,Minivan,138974,Black
2566,45782096,29793,BMW,320 i,2013,Sedan,161000,Black
2567,45812926,31988,MERCEDES-BENZ,Vito,2010,Minivan,240000,Black
2568,45751939,549,HYUNDAI,Elantra,2016,Sedan,73674,Silver
2569,45732587,48575,HYUNDAI,Santa FE,2016,Jeep,121639,Silver
2571,45757735,10036,MERCEDES-BENZ,CLK 320,2004,Coupe,178000,Blue
2572,45776190,4704,OPEL,Corsa,1998,Hatchback,0,Carnelian red
2573,45792230,17719,HYUNDAI,Sonata,2017,Sedan,0,Grey
2574,45732844,15681,HYUNDAI,Sonata,2016,Sedan,219432,Silver
2575,44492216,18814,TOYOTA,RAV 4,2007,Jeep,260000,Grey
2576,45776611,21500,HONDA,Cr-v,2011,Jeep,116000,Brown
2577,45649953,392,TOYOTA,Camry,2013,Sedan,232032,Silver
2578,45512290,36065,LAND ROVER,Discovery,2009,Jeep,147000,Black
2579,45772027,392,CHRYSLER,Sebring,2001,Coupe,289520,Black
2581,45675929,12544,HONDA,Civic,2009,Sedan,75000,White
2582,45743709,14113,CHEVROLET,Cruze,2014,Sedan,130000,Blue
2583,45656611,28225,BMW,535,2012,Sedan,104000,Grey
2584,45803223,15053,HYUNDAI,Sonata,2015,Sedan,586436,Silver
2585,45760581,20071,TOYOTA,Camry,2012,Sedan,256000,Silver
2586,45535332,17249,FORD,Escape 3.0,2010,Jeep,166635,Black
2587,45809336,24239,HONDA,FIT,2013,Hatchback,20100,Blue
2588,45732752,5645,HYUNDAI,Sonata,2016,Sedan,596900,Orange
2589,45757912,13172,FORD,Fusion,2013,Sedan,208723,Grey
2590,45809185,5209,HONDA,FIT,2013,Hatchback,69219,Silver
2591,45812725,2979,DODGE,Ramcharger,2011,Sedan,252253,Black
2592,45790604,17249,MERCEDES-BENZ,C 36 AMG,1995,Sedan,150000,Silver
2593,44825509,19757,HYUNDAI,Sonata,2016,Sedan,83200,Silver
2595,45775572,7527,OPEL,Vectra B,2000,Sedan,11111,White
2596,45730710,41811,SSANGYONG,Actyon,2017,Jeep,92627,Silver
2597,45729815,40340,SSANGYONG,REXTON,2013,Jeep,114778,Black
2598,45765767,7213,FORD,Transit Fff,1991,Microbus,111111,White
2599,42022121,408,LEXUS,LX 570,2010,Jeep,174000,White
2600,45796367,15681,TOYOTA,Prius,2013,Sedan,0,Grey
2601,45642067,5018,TOYOTA,Camry,2013,Sedan,190549,Black
2602,45773638,14740,FORD,Transit,1999,Microbus,326432,Red
2603,45813023,13485,TOYOTA,Prius,2009,Sedan,288000,Black
2604,45804257,51166,JEEP,Cherokee,2015,Jeep,135547,Grey
2605,45808350,2430,GMC,TERRAIN,2012,Jeep,204048,Silver
2606,45760640,8467,SUBARU,Forester,2017,Jeep,289714,Blue
2607,45726811,24123,SSANGYONG,Korando,2012,Jeep,132356,Black
2608,45807627,9408,MERCEDES-BENZ,C 180,2000,Sedan,19000,Silver
2609,45667252,16308,HYUNDAI,Sonata,2011,Sedan,107000,Black
2610,45744759,4547,DAEWOO,Gentra,2009,Sedan,171138,Blue
2611,43927968,25000,MAZDA,CX-5,2014,Jeep,59000,Red
2612,45651319,392,LEXUS,RX 450,2016,Jeep,27038,White
2613,45809640,25089,TOYOTA,Aqua,2014,Hatchback,96800,Black
2614,45768611,470,TOYOTA,Highlander,2008,Jeep,182024,Black
2615,45606391,48610,TOYOTA,Highlander,2012,Jeep,75000,White
2616,45656672,3293,TOYOTA,Prius,2010,Hatchback,159382,White
2617,45809697,27911,HONDA,Civic,2013,Sedan,90000,Silver
2618,45797357,59831,HYUNDAI,Genesis,2013,Coupe,53885,Black
2619,45733360,13172,HYUNDAI,Sonata,2016,Sedan,358526,Orange
2621,45774261,627,FORD,Explorer,2014,Jeep,145832,Silver
2622,45727602,21940,SSANGYONG,Korando,2012,Pickup,201897,White
2623,45788918,20698,HYUNDAI,Sonata,2014,Sedan,78000,Red
2624,45669136,13172,HONDA,Cr-v,2005,Jeep,150000,Black
2625,45782945,5331,MERCEDES-BENZ,C 200,1996,Sedan,305222,Black
2626,45727345,22843,SSANGYONG,Korando,2012,Jeep,87865,Silver
2627,45804357,17876,FORD,Fusion,2014,Sedan,110200,White
2628,45802905,25716,HYUNDAI,Santa FE,2013,Jeep,36458,White
2629,45492034,4861,OPEL,Vectra,1996,Sedan,319000,Golden
2630,45803360,15681,HYUNDAI,Sonata,2016,Sedan,265917,Silver
2631,45770242,314,MERCEDES-BENZ,E 300,2017,Sedan,26802,Black
2632,45757539,11447,BMW,525,2002,Sedan,160000,Silver
2633,45426955,37320,MERCEDES-BENZ,S 350,2006,Sedan,176000,Black
2634,45787909,4077,BMW,316,1995,Hatchback,250000,Black
2635,45755110,1960,FORD,Fusion,2012,Sedan,375862,Black
2636,45730629,27946,HYUNDAI,Elantra,2014,Sedan,102152,White
2637,45782535,2600,FIAT,Cinquecento,2000,Hatchback,170000,Black
2638,45806241,13172,HONDA,FIT,2010,Sedan,368000,Grey
2639,45802950,23138,HYUNDAI,Santa FE,2011,Jeep,191836,Silver
2640,45772694,46728,LEXUS,GX 460,2010,Jeep,260771,Black
2641,45789763,42337,NISSAN,Patrol,2010,Jeep,167855,Blue
2642,45756531,13485,TOYOTA,Aqua,2013,Sedan,121000,Silver
2643,45704192,14113,TOYOTA,Prius,2010,Sedan,181022,Black
2644,45433842,29793,HONDA,Pilot,2010,Jeep,17000,Black
2645,45772070,31047,TOYOTA,Tacoma,2019,Sedan,17542,Silver
2646,45766164,1725,NISSAN,Altima,2015,Sedan,163875,Black
2647,45762234,220,CHEVROLET,Volt,2014,Hatchback,110958,Black
2648,45816602,13500,BMW,5.30E+62,2004,Sedan,210000,Silver
2649,45617981,470,MERCEDES-BENZ,E 350,2014,Sedan,146395,Grey
2650,45620892,627,MERCEDES-BENZ,E 350,2014,Sedan,101424,Grey
2652,45803844,21395,HYUNDAI,Tucson,2012,Jeep,169834,Grey
2653,45761514,4234,BMW,325,1997,Sedan,225142,Black
2654,45635253,3607,TOYOTA,Camry,2012,Sedan,156518,White
2655,45792144,3293,HONDA,Civic,2012,Sedan,124509,White
2656,45758659,10663,NISSAN,Fuga,2006,Sedan,180000,Silver
2657,45729963,26475,HYUNDAI,Elantra,2012,Sedan,75876,Grey
2658,45786992,10663,NISSAN,Versa,2011,Hatchback,143000,Black
2659,45807095,37320,MERCEDES-BENZ,GLE 350,2017,Jeep,51824,White
2660,45770089,15994,MERCEDES-BENZ,E 350,2011,Coupe,170429,Silver
2661,45754310,3607,TOYOTA,Corolla,2010,Sedan,290280,Silver
2662,45782451,9408,TOYOTA,Ipsum,2002,Sedan,229000,Blue
2663,45809662,10117,CHEVROLET,Cruze,2011,Sedan,170000,Grey
2664,45804420,28830,HYUNDAI,Tucson,2013,Jeep,132020,Silver
2665,45761763,24891,NISSAN,Versa,2011,Hatchback,53330,Black
2668,45810000,30891,HONDA,Civic,2015,Sedan,100658,Silver
2669,45813028,282,VOLKSWAGEN,Jetta,2014,Sedan,35494,Black
2670,45723428,24148,TOYOTA,Camry,2014,Sedan,152000,Grey
2671,45797291,46207,HYUNDAI,Genesis,2015,Sedan,121758,White
2672,45586347,5200,HONDA,FIT,2011,Hatchback,144000,White
2673,45802294,43952,HYUNDAI,H1,2017,Universal,111643,Grey
2674,45774057,2430,VOLKSWAGEN,Passat,2015,Sedan,141875,Grey
2675,45803085,55515,HYUNDAI,Santa FE,2016,Jeep,64691,Silver
2676,45763237,94083,BMW,X5,2015,Jeep,97000,Black
2677,45646103,23521,NISSAN,Juke,2015,Jeep,76099,Carnelian red
2678,45809666,27435,HONDA,FIT,2014,Hatchback,109000,White
2679,45774767,10506,FORD,Transit Connect,2010,Goods wagon,85000,Red
2680,45797608,22433,HYUNDAI,H1,2014,Jeep,74210,Silver
2681,45758933,9095,MERCEDES-BENZ,E 240,1999,Sedan,26200,Silver
2682,45813453,11604,TOYOTA,Prius,2006,Sedan,331139,Grey
2683,45730595,28241,SSANGYONG,Actyon,2016,Jeep,181809,Silver
2684,45631454,627,BMW,X5,2009,Sedan,171382,Black
2685,45810231,34419,CHEVROLET,Malibu,2016,Sedan,106642,White
2686,45770791,25089,FORD,Transit,2010,Microbus,123000,White
2687,45771998,282,FORD,Fusion,2013,Sedan,174619,Grey
2688,45624971,10820,BMW,X5,2012,Jeep,229966,Black
2689,45651102,282,LEXUS,RX 450,2010,Jeep,311949,Silver
2690,45654459,18503,FORD,Fusion,2017,Sedan,75597,White
2691,45488007,78403,TOYOTA,Land Cruiser Prado,2014,Jeep,142000,Black
2692,44274435,10036,MITSUBISHI,Outlander,2003,Universal,200000,White
2693,45815495,470,LEXUS,GX 470,2011,Jeep,202048,White
